id,company,country,year,status,bio,hist,org,media,social,gov,link,clean_link,link_clean_notes,text,processed_link,snapshot_count,first_snapshot,last_snapshot
995,Udentify,Turkey,2017,Private,0,0,1,1,0,0,https://www.udentify.co/,https://www.udentify.co/,,"Boost your conversion rate through camera based visitor analytics. Helps companies optimize customer experience and increase profits by providing informations such as square meter efficiency, product conversion rate and staff performance. Udentify is an AI-powered business intelligence solution that creates solutions on in-door human tracking. With integrating itself to store cameras, Udentify gathers data on visitor s customer experience by tracking her anonymously throughout their in-store journey. By processing these data, Udentify gives various insights on store metrics and its AI algorithms analyze the insights and offer actionable recommendations to help managers optimize their stores.",https://www.udentify.co/,44,2.02E+13,2.03E+13
996,ULSee Inc,China,2014,Private,0,1,1,0,0,0,https://ulsee.com/,https://ulsee.com/,,"Making the Internet of Things Smarter. Face Detection Able to operate facial recognition in milliseconds on mobile and personal electronic devices using sceneries including complex backgrounds, low resolution imageries, monitoring videos. Our technology can recognize various realistic scenarios such as human profile, object coverage, pixilation, and expression changes. Strength High Accuracy, High Speed Recognition High performance in complex background scenes Recognize human faces through multi-angles. Application: Marketing Activities, Face attribute analysis. Face Tracker Based on 66 tracking points, ULSee Face Tracker enables accurate large scope tracking. Application ranges from retail to surveillance, customized by each client to fulfill their requests. Strength Perform tracking through situations such as wide-angle profiles, dramatic facial expression changes, object coverage, pixilation, exposure level changes Stable tracking points, avoid offsetting positions Minimum resource needed. Application: Motion Stickers, Face Swaps, 3D Modeling. Facial Recognition Pulses Technology performs facial recognition and identity check based on facial traits. Our technology is able to locate personal IDs by reading screen captures of surveillance cameras and searching through massive base libraries just by using still portraits. Strength Support various kinds of product including SDK, API, and recognition system based on specific occasions. Facial Recognition SDK compatible with iOS, Android, Windows, Ubuntu, and many other platforms. Complete Recognition in milliseconds, 99.6% accuracy rate. Application: Door Unlocking system, Gate Control, Safety Surveillance. Face Verification Identify 10 categories of facial characteristics, including gender, age, race, emotion, accessory, facial hair, and facial expression. Strength High accuracy and fast performance Adjust all lighting conditions Adjust all faces. Application: Marketing Events, Interactive marketing. Liveness Detection Identify whether faces in front of the camera are authentic. Along with face ID verification, ULSee offers highly secured access control for specific occasions. Liveness detection is able to recognize different between photos and filter out fake IDs, modified photos, and realistic models. Strength Support static and dynamic detection Compatible with iOS, Android, Windows, Ubuntu, and many other platforms. Stable performance and high accuracy. Application: Face ID identification, Self-service Terminals, Gate Security. Body Tracking Track any body movements, identify human head, shoulder, waist, and leg positions by importing RGB images. Perform analyzation imageries using 14 tracking points. Cooperation: Smart Security Tencent Huiyan is a suite of services for verifying the authenticity of user identity information. ULSee provides customers with various certification function module technical support, including certificate OCR recognition, live detection, face 1:1 comparison and other capabilities to solve a large number of user identification needs, This technology is widely used in public security, border inspection, transportation, residential access control, education and medical care, sharing economy and other fields. Smart Retail Providing industry-leading virtual try-on technology for the well-known fashion brand Chanel, which is convenient for users to select styles according to their preferences, based on facial features, expressions, coverings, positions, etc., to create a more realistic try-on effect, eliminating the need for customers to receive location and time. Smart Driving Realize the anthropomorphic ADAS system. Internally, the driver s sight detection, fatigue detection, distraction detection, face ID verification, etc. are realized, and lane departure detection, forward collision detection, pedestrian detection, and the like are implemented externally. Greatly improved the cooperation between people and vehicles, and improved the driving safety factor under various weather conditions. Entertainment In 2017, Jingdong launched the Tiangong Project to promote virtual reality applications, bringing users an immersive epoch-making shopping model. Consumers can experience AR makeup through the Jingdong APP. Based on ULSee virtual makeup test technology, users can try the lipstick, eye shadow, eyebrow pencil and other products on Jingdong, and quickly switch between different makeup. AI Watcher Driver Monitoring System Track human faces by locating 66 tracking points. Able to identify micro changes within small areas. (such as around the eye). Under unpredictable conditions, such as when the face is partially covered, face features can still be recognized in order to check of the drivers are being distracted, smoking, or exhausted. Driver surrounding environment monitoring can detect lane switching, collision alarm, distance between cars and objects, pedestrian and has night visions. Driver identification, ADAS: smart driving assistance, Driver Monitoring. 3D AVM 4 camera sets provide 3D surround view imagery stitching in real-time without frame drops. Freely switch in between viewing angles and utilize night visions to accommodate different drivers  blind spot monitoring needs. Having full viewing angles of surroundings can help drivers with parking or driving in rough road conditions, successfully reduce chances of car damage and accidents. AVM + Pedestrian Detection Instant detection of driving surrounding environments and pedestrians crossing. No blind spots Able to perform under any weather conditions including: night time, rain, snow, low visibility conditions. Virtual Makeup Try-on Simulate makeup effect in the eyes, lips and other parts, based on ULSee s excellent tracking accuracy and stability. Offline store, Online store. Hawkeye Face Recognition Surveilance Platform Based on back-end algorithm and front-end web display architecture, ULSee HawkEye Face Recognition System enables the capture of the faces, the comparison with picture in database and sending recognition results. Strength High concurrency, high precision face recognition Supports a million-level database, fast storage Support multiple webcams and capture machines The back-end system is comprehensive in function and simple in operation Real-time linkage display of face capture and recognition results. U-CloudVision U-CloudVision is a Client-Server access and attendance management system based on face recognition and liveness detection technology. The system integrates resident people management, visitor management, device management and records management, which could be used in the residential community or office park. D2 Intelligent Face Recognition Access Control Machine Equipped with face recognition algorithm and dual camera, D2 is the new generation of access control system, which ensures higher security level to companies. Together with Dingtalk, D2 could make a more intelligent working environment. Strength 99.99% face recognition accuracy Antispoofing functionality for photo and video attacks Recognize face and open the gate in 0.6 seconds Offline capacity for data of 10,000 faces Connected with DingTalk attendance management Intelligent reception instead of reception staff at the front desk Checking in to smart conference rooms Customizable management permission level. Making the internet of things smarter Founded in 2014, ULSee provides turn-key solutions in AR/VR domains based on the best-in-class face tracking technologies, real-time HD wireless streaming, and face recognition. The founding members are seasoned veterans from Carnegie Mellon University, University of Cambridge, National Taiwan University and Academia Sinica in Computer Vision and Platform Development. ULSee is fully committed to delivering exceptionally innovative APIs, SDKs, and algorithm solutions that meet the growing demand for Online to Offline (O2O) commerce, VTO (Virtual Try-On), social media, and other augmented reality forms of conducting business that are rapidly gaining in popularity for iOS, Android, Mac, PC and Linux platforms. ULSee is regarded the market leader in the field of face tracking and face recognition with several intellectual properties and patents.",https://ulsee.com/,74,2.01E+13,2.03E+13
997,UMBOCV,United States,2014,Private,0,0,1,1,0,0,https://umbocv.ai/,https://umbocv.ai/,,"Meet Umbo Light Autonomous Video Security Systems. Just Camera, Cloud and You. A complete yet simple experience from setup to management. Learning cameras: A smart camera that works without recorders, stays connected and knows what is going on. TruePlatform: Access and manage all your cameras across unlimited locations through a single web login. Neural AI: Our neural net based AI is designed to protect people and assets through interactive learning. It gets smarter over time, literally. ""The world is a wonderful place filled with joy, love and hope. Yet, sometimes these beauties go unnoticed. We want to help protect them and let their stories be seen. So here it is. Light, a video security A.I. for a safer and happier world."" Umbots. Start with TruePlatform. Stay connected and know what s going on with your loved ones and important assets anytime, anywhere. ""Umbo offers groundbreaking AI-based video security solutions."" - Rawlson King, Biometric Update. Light The smartest vision intelligence we ve ever created. Light sees people, not lines and pixels on a screen. Light will be the first to let you know when an important event is taking place. Now you can finally get alerts that you will actually pay attention to. A lot more accurate. Umbo AiCameras: The Best Cloud Security Cameras for Your Enterprise. A.I. Chip ・Accurately recognizes human events, so no more wading through a jumble of false positives. ・With Umbo Light, get only the alerts that you ll actually want to know about. Edge & Cloud Storage ・Eliminates the need for onsite hardware with automatic storage to the cloud. ・No more wrestling with heavy, out-of-date equipment. Security ・Armed with state-of-the-art encryption, we know how to take care of your privacy needs. ・Unless you give us permission (like for technical support!), no one on the Umbo team can access your feeds. Check out Umbo s Privacy Policy to see how we will handle your data. Umbo AiDome: The delightful smart dome camera that eliminates the need for NVRs — forever. FOR BUSINESS: Keep your assets and staff safe. FOR RETAIL: Easy to use security for busy shop owners. Save bandwidth. Review Whenever. Convenience. Far-reaching Video Coverage. Ready to Weather Any Environment. More Coverage. Less Bandwidth. We have always believed that the best video security experience comes from a perfectly integrated solution of intelligent internet devices and the cloud. AiBullet revolutionizes what an internet device is capable of. AiBullet improves the performance of our video intelligence Umbo Light by greatly increasing event detection distance. We care deeply about security. Transformative design. TruePlatform Manage all your events, cameras, and users from one place. We care deeply about security and privacy. GDPR compliant.. ISO 27001 and ISO 27017 certified. Your account is protected by password for your privacy and security. No one—including the Umbo team—can see your private feed and camera view without your permission. For transmitting data between your device and our servers, we use TLS 1.2 and Federal Information Processing Standard (FIPS) certified AES-256 encryption using 2048-bit RSA keys. That s bank-level security! We work hand-in-hand with our technology partners to create the most reliable service possible. We are Umbots. We build super smart security products. Imagine a world where computers can understand what it sees the same way we humans do. Imagine them helping protect our loved ones, businesses, and things we care about. Our DNA: Break the rules. In the past, video security systems were programmed with predefined rules that relies heavily on geometrics to detect motion or changes. They may have worked in performing simple tasks in generic environments but failed everywhere else. What people actually need is a smart system that works ""out of the box"" to detect interesting events in any environment, whether indoor or outdoor, desert or snow. Art and technology To bring such product to light, we put together a team of talented artificial intelligence purist, designers, researchers, engineers and customer success gurus who are insanely passionate about people and technology. Things that matter At the end of the day, the one thing that really matters to us, is how many people we helped and if they enjoy using our products and services. Think if A lot of what we are trying to accomplish seems impossible. But life is simply too short to do what is possible.",https://umbocv.ai/,108,2.02E+13,2.03E+13
998,UNICC-Solution Architecture Section,Spain,,,,,,,,,https://www.unicc.org/working-with-icc/senior-solutions-architect/,https://www.unicc.org/,site unreachable (used root),,,,,
999,Unico (Unico IDtech),Brazil,2007,active (private),,,,,,,https://www.unico.io,https://www.unico.io/,,,https://www.unico.io/,309,2.02E+13,2.03E+13
1000,Uniken,United States,2002,active,,,,,,,https://www.uniken.com,https://www.uniken.com/,,,https://www.uniken.com/,244,2.00E+13,2.03E+13
1001,Uniqul,Finland,2013,Private,0,0,0,1,0,0,http://uniqul.com/,https://uniqul.com/,,"Face recognition payments Experience the world wallet-free. The way payments should be No cards or phones, just you in the store. Key features: Convenience Uniqul replaces traditional cards, wallets and phones with a payment experience that is almost magical. Users can pay at any Uniqul terminal just by walking up to it, selecting a card, and pressing OK. Speed Today, on average, it takes nearly half a minute to pay. We make payment experience nearly 30 times faster! Expect to be on your way as soon as the last item is scanned. Security Security is the first thing we thought of. Our unique combination of face recognition and optional PIN s allows us to create a 100% secure payment environment. What is Uniqul? Pay by simply being in the store. A hassle-free payment experience The process of checkout is simple. You walk through the checkout, and your cloud wallet is shown on a tablet screen. You press ok, and that s it. Behind the scenes, face recognition is performed while you are approaching the checkout point, and the only thing that the system needs is the user s confirmation. This is how we envision convenience. We decided not just to enable people to walk without wallets – but to travel wallet free. The new cloud technologies, which Uniqul is built upon, enable your wallet to be anywhere you need in an instance of a second. Pay by simply being in the store. Anywhere. How to get Uniqul? Want to try it out in person or install one in your store How to sign up? Visit a place where they already got Uniqul installed. Come in front of the camera, and press Sign Up. A glance in the camera, and your Uniqul account is ready to use!Right there you can load balance the way that suits you best: be it banking card or cash. And then – wherever you go - your wallet is already waiting! Cashier will give you a SignUp card. Get online, and set up your existing bank account to load your Uniqul account automatically. Want to have Uniqul in your store? Increased customer shopping experience, reduced transaction times and shorter queues. We built Uniqul with connectivity and performance in mind. It is easy to integrate and get to work with your existing POS system. Simplest Uniqul is just a HD-camera and a pair of tablets. Select configuration that suites your store! Get yours today. Visit Uniqul s Web store*. * Currently available only in Finland. FAQ Frequently asked questions about Uniqul How does Uniqul work? You first have to make an account providing basic information about you and your preferred payment method. After this you will be able to pay within the subscription area of your choice. Shopping will be the same up to the point of payment – where you only click ""OK"" on our tablet to confirm the purchase. Where can I register, can I do it online? You can currently only register at Uniqul Points, located in the first places where Uniqul is used. They consist of a tablet and a camera. The System automatically takes your base recognition photo during the registration and then you select a subscription area. After that, you are good to go. Will you share biometric info with third parties or government officials? No. Uniqul & privacy We keep it simple: non-Uniqul users don t leave a trace; registered users are not tracked; and the users who are for some reason leaving the service are erased from our database completely. No private information about our users is disclosed to third parties. Read more about our privacy policy.",https://uniqul.com/,173,2.00E+13,2.03E+13
1002,Unissey,France,,,,,,,,,https://www.unissey.com/en,https://www.unissey.com/,canonical,,,,,
1003,Unisys,,,,,,,,,,http://www.unisys.com/offerings/security-solutions,https://www.unisys.com/,"canonical, og:url, logo link | needs manual review",,,,,
1004,Universidade de Coimbra,Portugal,,,,,,,,,https://www.uc.pt/,https://www.uc.pt/,,,https://www.uc.pt/,10976,2.00E+13,2.03E+13
1005,University of Surrey-CVSSP,United Kingdom,,,,,,,,,https://www.surrey.ac.uk/,https://www.surrey.ac.uk/,,,https://www.surrey.ac.uk/,15584,2.00E+13,2.03E+13
1006,Uqudo,,,,,,,,,,https://uqudo.com/,https://uqudo.com/,,,https://uqudo.com/,84,2.02E+13,2.03E+13
1007,Urielsoft Co. Ltd,"Korea, Republic of",,,,,,,,,https://www.urielsoft.co.kr/,https://www.urielsoft.co.kr/,,,https://www.urielsoft.co.kr/,46,2.01E+13,2.03E+13
1008,useB,"Korea, Republic of",,,,,,,,,https://www.usebstudy.com/,https://www.usebstudy.com/index.html,"nav ""home"", nav ""home"" | needs manual review",,,,,
1009,UTStarcom,China,1991,Public,1,0,1,1,0,0,http://www.utstar.com,http://www.utstar.com/,,"ENABLE INFRASTRUCTURE BEYOND THE CLOUDS. Cutting-edge packet optical networking and broadband access solutions coupled with in-house SDN/NFV orchestration to deliver unmatched flexibility, performance and premium set of carrier-class features SIMPLE NETWORK, SIMPLE OPERATION: A range of networking solutions designed for cost reduction and service quality improvement. SMART PACKET OPTICAL TRANSPORT: Advanced SDN-enabled Packet Optical Network. ACCURATE TIME SYNCHRONIZATION FOR 5G: Full Solution for Time Synchronization Over Packet Network. UTStarcom helps network operators thrive by offering their customers the most innovative, reliable and cost-effective communication services. Our ""simple network, simple operation"" product design philosophy eliminates unnecessary complexity, resulting in greater network performance, flexibility, reliability and security.  UTStarcom s intelligent network solutions enable operators to offer more and better revenue-generating services at lower capital and operating expense. Our extensive investment in R&D enables us to optimize our solutions for the complex requirements of mobile networks, cloud-based services and video streaming applications.  Our special focus is on the development of solutions optimized for 5G transport network applications.  We combine the latest technologies such as Segment Routing (SR), FlexE, PTP and SDN in order to meet 5G requirements for bandwidth, scalability, latency, agility and accurate time synchronization.  Our products address the needs of the fastest growing functions within the network related to mobile backhaul, metro aggregation and broadband access. Our product line includes innovative, technologically advanced platforms that leverage our expertise in packet optical communications, routing and switching technologies, broadband access, wireless communications and synchronization. UTStarcom is investing heavily to further develop key products that provide the infrastructure for the future of networking.  These include intelligent Segment Routing (SR)-based routers, next generation broadband access solutions, synchronization equipment and Software Defined Networking platforms. Furthermore, UTStarcom is leveraging its technology expertise to bring innovation into a wider range of applications, such as its ""GoSmart"" series of automated intelligent solutions for a variety of smart retail use cases. Since the Company s inception, UTStarcom has adhered to principles that define our commitment to customers, employees and shareholders: Customer-centricity – Be a reliable partner to our customers, enabling them to grow their businesses. Innovation and flexibility – Bring advanced technologies to market rapidly and adapt quickly to our customers  needs. Creative – Provide innovative solutions optimized to meet the business objectives of our customers. Quality and reliability – Ensure the highest quality and reliability of our products, which is essential to serving the long-term needs of our customers. UTStarcom is committed to helping network operators offer their customers the most innovative, reliable, and cost-effective communication services. UTStarcom offers high performance advanced equipment optimized for the most rapidly growing network functions, such as mobile backhaul, metro aggregation and broadband access. UTStarcom is further leveraging its technology expertise to bring innovation into a wider range of applications, including automated intelligent solutions for a variety of smart retail use cases. Based in Hangzhou China, UTStarcom has operations and customers around the world, with a special focus on China, Japan and India.  UTStarcom was founded in 1991 and listed its shares on the Nasdaq Market in 2000 (symbol: UTSI). UTStarcom is led by a dynamic and experienced team with extensive global business expertise and a successful commercial track record.  Our management team is focused on executing an aggressive growth strategy designed to ensure UTStarcom is a top-tier telecommunications infrastructure provider with a globally competitive product portfolio able to do business in multiple key markets around the world.",http://www.utstar.com/,1339,2.00E+13,2.03E+13
1010,UXLabs,"Taiwan, Province of China",,,,,,,,,https://ux-labs.com/,https://ux-labs.com/,,,https://ux-labs.com/,84,2.01E+13,2.03E+13
1011,UZINFOCOM,Uzbekistan,,,,,,,,,https://uzinfocom.uz/,https://uzinfocom.uz/en/,og:url | needs manual review,,,,,
1012,Vaango,India,2011,Private,0,0,1,1,0,0,http://ww1.vaango.co/,https://ww1.vaango.co/,,"Experience AI. Smart Desk Bringing AI to your Front Desk. AI Powered workplaces. Face Check. AI Powered Attendance. Save time without compromising on security. Our Happy Customers: Our Customers are our assets! We value their relationship and go out of the way to make their life easier. Our Progress: 28197 Visits, 5078 Faces, 68 Gates and counting. We have brought rich experience in technology to address challenges that start at our doorstep! Our Differentiators: Without compromising on security, we bring delight to your visitors and staff. Facial recognition. AI. Recognise people by their face as humans do. Workflow Driven. Design multiple check-in flows & edit fields as you please. Sign In Unlimited Visitors. Welcome people & On board them with any necessary documentation in just a few seconds. Don t Keep Guests Waiting. Built in automated notifications by SMS/Email with loop closure. Real-Time Dashboard. Get real-time information on who is present on your premises. Collect Feedback. Know how your guests felt about visiting your premises. We provide software that makes you spell bound at affordable prices.",https://ww1.vaango.co/,0,,
1013,vAisual,,,,,,,,,,http://www.vaisual.com/,https://vaisual.com/,no strong candidates; using root landing,,,,,
1014,Vapplica Group,,,,,,,,,,http://www.vapplica.com/,https://sites.google.com/view/vapplicagroup/home,no strong candidates; using root landing,,,,,
1015,Vault Vision,,,,,,,,,,https://vaultvision.com/,https://vaultvision.com/,,,https://vaultvision.com/,110,2.00E+13,2.03E+13
1016,VaultID,,,,,,,,,,https://www.vaultid.com/,https://www.vaultid.com/,,,https://www.vaultid.com/,87,2.01E+13,2.03E+13
1017,Vbrick,United States,1998,Private,1,1,1,1,0,1,https://vbrick.com/,https://vbrick.com/,,"Video Reimagined. Live Streaming and Video Content Management Solutions for the Digital Enterprise. Trusted. Proven. Scalable. Unparalleled Scalability. One-Stop Shop. Enterprise Versatility. Time & Cost Efficient. Fits Existing IT Architecture. ALL-INCLUSIVE. Certified Secure. FEDRAMP Authorized – compliant with top security standards across industries to ensure your cybersecurity specifications are covered out of the box. Multiple Encryption. Three Tier Approach. SECURE. FLEXIBLE. INSIGHTFUL. ENGINEERED FOR ENTERPRISE VIDEO Vbrick enables organizations to leverage the power of video to engage audiences with live video, to empower with on-demand video and to transform video content management and distribution business processes and capabilities. STREAMING AND ON-DEMAND VIDEO SOLUTIONS FOR EVERY USE. CORPORATE COMMUNICATIONS When you need to record and distribute CEO updates or live stream town hall events to thousands across the globe, Rev makes it easy. HUMAN RESOURCES & TRAINING Retain and engage employees with a secure enterprise video library that can establish company culture, accelerate onboarding, or help them learn new skills. MARKETING Rev enables marketing to leverage video to engage and connect with prospects and customers. SALES Rev empowers sales with video to persuade prospects and win customers. INFORMATION TECHNOLOGY Bandwidth limitations and fear of network weaknesses are a key restraint to deploying enterprise video. Designed as a single solution and optimized for common pain points, Rev enables IT to deliver excellent video experiences without redesigning architecture. JOIN THESE VIDEO INNOVATORS. THE PROOF IS IN THE NUMBERS: 100% System Uptime, 3M+ Enterprise Rev Subscribers, 450+ Global Customers, 8 Patents for Video Technology. SEEING IS BELIEVING. ACCELERATE THE EVOLUTION OF YOUR VIDEO MANAGEMENT SYSTEM Vbrick s industry solutions accelerate the evolution of your video management system, whether you re in the public sector, B2B technology, or consumer industries. Our intuitive and easy to use video management and distribution platform helps you manage costs, keep assets secure, connect teams, retain employees, and have an edge on the competition. TECHNOLOGY Top technology companies need to move fast. Their technology evolves quickly and their growth targets are aggressive, making streamlined knowledge transfer and time to productivity for employees critical to their ultimate success. Companies who standardize on video and move rapidly towards an innovative culture have a tremendous advantage over their less innovative peers. FINANCIAL SERVICES Our Financial Services customers place a high value on effective collaboration. They use Rev to establish leadership via live broadcasts from trading floors and financial centers; ensure acuity of advisers across the globe using secure live webcasts that reach any device, anywhere; and provide time- and place-shifted learning opportunities to enhance associate capabilities and competency. LIFE SCIENCES & HEALTHCARE Life sciences and healthcare is one of our strongest customer sectors. They use Rev to video enable their workflows, from using video testimonials to attract patients researching medical facilities, to broadcasting expert knowledge to medical and research partners across the globe. With the healthcare industry moving towards preventive care as a means to reduce costs, Rev s intuitive video on-demand portal makes it easy to improve patient outcomes with post-treatment video tutorials accessible on any device, anywhere in the world. GOVERNMENT Rev offers government agency staff and contractors advanced video creation, management and distribution tools to communicate ideas and project status at scale, collaborate between local and remote teams, agencies and departments, with a focus on productivity and lowering costs. Launch live webcasts to align and inform each organization, share knowledge videos in a highly secure portal, and enhance existing communication and collaboration activities with the power of video. INSURANCE Use live events and video webinars to educate member management teams on the latest benefit programs to improve claim accuracy, shorten claim cycle times, lower staffing needs, and improve member satisfaction. LAW FIRMS Law firms deal with sensitive and confidential information. More and more, lawyers are adopting video depositions as part of the legal strategy. This video content must be secure and searchable. Ensure that your content is secure by having a video platform that meets the highest level of security standards. Professional Services DEDICATED TO YOUR LONG-TERM SUCCESS: It s now easier than ever to navigate all phases of your Vbrick customer journey with a team dedicated to your long-term success. Whether you re a new customer, or are transitioning from an on-premise solution to the cloud, we will help guide, advocate and ensure you have the tools you need to get more out of your Vbrick investment. Set your mind at ease. We are committed to enhancing the overall Vbrick experience for you and your entire team by helping meet your long-term goals. Vbrick Training Services. The success of your enterprise video platform deployment is dependent on the expertise of the individuals charged with using, maintaining, and administering the application. Vbrick Training Services will train and mentor your staff to ensure they have the knowledge and skills to succeed with online video and to meet your business requirements and objectives. Support: DELIVERING A  WOW  EXPERIENCE. Becoming our customer is just the beginning of your journey. We re here to guide you, help you and grow with you. The mission of our Customer Success team is simple – continually provide unparalleled support to ensure your Vbrick solutions are operating at optimal productivity and performance – all while delivering a  wow  experience. We offer a range of options to support your investments, from pre-sales consulting to post-sales technical support. World-Class Product Support for Any Size Enterprise. About Us: Over 20 Years Of Enterprise Video Expertise. Founded in 1998, there are few companies in the market with more video experience than Vbrick. Vbrick has been a leader in the video space since it s start.  Our origin is codex, video encoding and editing. The Vbrick name originated from our encoders that lead the market.  Today, we have harnessed our deep video streaming experience to deliver Rev – the industry leading cloud-based enterprise video platform.  Architected from the ground up as a cloud-native video solution and, as the only first-party eCDN on the market, our unique end-to-end platform can be delivered as a cloud or cloud hybrid solution. VBRICK CORPORATE VALUES:Growth Culture Despite decades of operation under our belts, we welcome new ideas and challenge the status quo in order to continuously learn. Collaborative Our goal is to always improve our methods of collaborating to ensure that everyone is working together. Results Driven Despite our flexible and relaxed office culture, we each push ourselves hard to deliver our best every day. We are a tight knit team that delivers big results. Why Work With Vbrick: Vbrick has the expertise and experience you can depend on. Vbrick has been focused on business video for over 20 years – since the company s inception. And, with a larger enterprise customer base than any other video platform provider, Vbrick has an established record of providing dependable and secure enterprise video solutions that are easy to use and scale to thousands of users. Rev by Vbrick boasts 99.9% uptime, leadership ranking from analysts including Frost & Sullivan, Forrester, and Aragon – not to mention an ever-expanding Fortune 500 customer list. Vbrick Rev is the only true end-to-end video streaming and content management solution. This means simplicity and versatility for you in capturing, managing and distributing video content. Easily deploy and centrally manage all of your video, including live events, video-on-demand and video conferences.  This means that you can rest easy when you choose Vbrick as your video platform.  Our infrastructure is built on Amazon Web Service and boasts 99.9% uptime. The Rev platform supports dynamic video distribution management which allows organizations to scale video usage to tens of thousands of users through bandwidth-efficient streams, viewable through a web browser from any connected device. This makes Rev the most flexible solution for you, now and in the future. Vbrick delivers the industry s highest standard of security, reliability and powerful failover – providing peace of mind to you.  Vbrick is trusted by many of the world s largest corporations and government institutions. Vbrick is also the only Enterprise Video Platform that is FedRAMP certified. Vbrick helps organizations improve their bottom line.  Keep employees connected, which drives innovation and productivity.  Cuts costs by reducing travel costs and time to value.  Increases utilization and efficiency by unifying and simplifying corporate video with a single platform. Vbrick Rev works within your existing IT environment. You can count of Vbrick to make your life easier. Through open APIs, Rev integrates seamlessly into Cisco s suite of collaboration offerings, plus Microsoft SharePoint, Akamai, Citrix, industry leading infrastructure and any SIP-compliant video/web conferencing software. Vbrick s Rev enterprise video platform offers an ever-growing array of intelligence and analytics functions. With Rev, you have access to robust insights delivered with real-time analytics for live events and engagement analytics video-on-demand.",https://vbrick.com/,1245,2.00E+13,2.03E+13
1018,Vcortex Labs,United States,,,,,,,,,,,,,,,,
1019,Veowork Technology Co.,,,,,,,,,,https://www.veowork.com/,https://www.veowork.com/,,,https://www.veowork.com/,6,2.02E+13,2.02E+13
1020,Veratad,,,,,,,,,,https://veratad.com/,https://veratad.com/,,,https://veratad.com/,246,2.01E+13,2.03E+13
1021,Veridas Digital Authentication Solutions S.L.,Spain,2017,Private,0,0,0,1,0,0,https://www.veridas.com/,https://www.veridas.com/,,"Biometry and Digital ID Verification. About Us Veridas is a company founded in 2017. Veridas is a technological company specialized in digital ID and biometrics authentication solutions that ensure the digital transactions carried out by customers from banks and insurance entities. Veridas  solutions validate thousands of identities daily in the cloud. APIs | Biometry and Digital ID Independent software packages that perform a specific functionality. Veridas  APIs can be used individually or combined together to solve our customers  needs. SDKs | Mobile and HTML Veridas  SDKs can be used to create customized Mobile applications (APP) for a certain platform and to enable the use of HTML environments through any browser to obtain the same features obtainable using an APP. Complete Solutions Complete software solutions that play as coordinators of one or several API s that together constitute an entire solution. das-Face Facial Verification Verifies the identity of a person comparing two faces images. Given two faces images, das-Face verifies (1:1) the identity of the person. das-Face is boosted by deep neural networks techniques that overcome the performance of the human brain. Specialized in the particular biometric case of selfie vs Document image. Veri-Life Life test Performs a proof of life to avoid spoofing techniques. Analysing the images and the audio of a video stream, Veri-Life provides a life check score. Speaker verification, ID Validation, ID Data extraction. Selfie Capture SDK Detects and captures human faces automatically. This SDK only launches the automatic selfie capture if a human face is detected. Voice Capture SDK Detects and captures the audio signal coming from humans voices. Automatic ID detection and capture SDK Detects and captures identity documents (ID) automatically. Assisted by a powerful guidance system, this SDK only launches the automatic capture of the document if there is enough evidence of its validity. Video capture Face & Document SDK Captures a simultaneous video of both the person s face and its identity document. The video of the person showing its identity document, provides a key element for the identification process. Contextual Data Reading SDK Extracts the contextual data of a mobile device. This SDK extracts different data: User, Location, IP, Language and more… NFC Chip Reading SDK Reads automatically the NFC chip data from an ePassport (ICAO) or electronic ID document. Positioning the device on top of the document, this SDK extract automatically all the information present in NFC Chip. Onboarding technology for: • Banking & Insurance • Hospitality Veridas offers digital On Boarding solutions that verify people identity and documents authencity. Payment Systems Veridas offers solutions to deliver payment methods based on biometric data, to make paying for things at stores  invisible . Anti-Fraud technology Find identity fraud in your customer database by analizing duplicate faces. Veridas offers biometric solutions to identify a person or a gallery of person within a database in order to avoid the impersonation and the fraud in digital transactions.",https://www.veridas.com/,179,2.00E+13,2.02E+13
