id,company,country,year,status,bio,hist,org,media,social,gov,link,clean_link,link_clean_notes,text,processed_link,snapshot_count,first_snapshot,last_snapshot
1002,Unissey,France,,,,,,,,,https://www.unissey.com/en,https://www.unissey.com/,canonical,,,,,
1003,Unisys,,,,,,,,,,http://www.unisys.com/offerings/security-solutions,https://www.unisys.com/,"canonical, og:url, logo link | needs manual review",,,,,
1004,Universidade de Coimbra,Portugal,,,,,,,,,https://www.uc.pt/,https://www.uc.pt/,,,https://www.uc.pt/,10976,6/18/97,11/26/25
1005,University of Surrey-CVSSP,United Kingdom,,,,,,,,,https://www.surrey.ac.uk/,https://www.surrey.ac.uk/,,,https://www.surrey.ac.uk/,15584,5/3/97,9/22/25
1006,Uqudo,,,,,,,,,,https://uqudo.com/,https://uqudo.com/,,,https://uqudo.com/,84,8/13/22,8/4/25
1007,Urielsoft Co. Ltd,"Korea, Republic of",,,,,,,,,https://www.urielsoft.co.kr/,https://www.urielsoft.co.kr/,,,https://www.urielsoft.co.kr/,46,9/24/09,9/8/25
1008,useB,"Korea, Republic of",,,,,,,,,https://www.usebstudy.com/,https://www.usebstudy.com/index.html,"nav ""home"", nav ""home"" | needs manual review",,,,,
1009,UTStarcom,China,1991,Public,1,0,1,1,0,0,http://www.utstar.com,http://www.utstar.com/,,"ENABLE INFRASTRUCTURE BEYOND THE CLOUDS. Cutting-edge packet optical networking and broadband access solutions coupled with in-house SDN/NFV orchestration to deliver unmatched flexibility, performance and premium set of carrier-class features SIMPLE NETWORK, SIMPLE OPERATION: A range of networking solutions designed for cost reduction and service quality improvement. SMART PACKET OPTICAL TRANSPORT: Advanced SDN-enabled Packet Optical Network. ACCURATE TIME SYNCHRONIZATION FOR 5G: Full Solution for Time Synchronization Over Packet Network. UTStarcom helps network operators thrive by offering their customers the most innovative, reliable and cost-effective communication services. Our ""simple network, simple operation"" product design philosophy eliminates unnecessary complexity, resulting in greater network performance, flexibility, reliability and security.  UTStarcom s intelligent network solutions enable operators to offer more and better revenue-generating services at lower capital and operating expense. Our extensive investment in R&D enables us to optimize our solutions for the complex requirements of mobile networks, cloud-based services and video streaming applications.  Our special focus is on the development of solutions optimized for 5G transport network applications.  We combine the latest technologies such as Segment Routing (SR), FlexE, PTP and SDN in order to meet 5G requirements for bandwidth, scalability, latency, agility and accurate time synchronization.  Our products address the needs of the fastest growing functions within the network related to mobile backhaul, metro aggregation and broadband access. Our product line includes innovative, technologically advanced platforms that leverage our expertise in packet optical communications, routing and switching technologies, broadband access, wireless communications and synchronization. UTStarcom is investing heavily to further develop key products that provide the infrastructure for the future of networking.  These include intelligent Segment Routing (SR)-based routers, next generation broadband access solutions, synchronization equipment and Software Defined Networking platforms. Furthermore, UTStarcom is leveraging its technology expertise to bring innovation into a wider range of applications, such as its ""GoSmart"" series of automated intelligent solutions for a variety of smart retail use cases. Since the Company s inception, UTStarcom has adhered to principles that define our commitment to customers, employees and shareholders: Customer-centricity – Be a reliable partner to our customers, enabling them to grow their businesses. Innovation and flexibility – Bring advanced technologies to market rapidly and adapt quickly to our customers  needs. Creative – Provide innovative solutions optimized to meet the business objectives of our customers. Quality and reliability – Ensure the highest quality and reliability of our products, which is essential to serving the long-term needs of our customers. UTStarcom is committed to helping network operators offer their customers the most innovative, reliable, and cost-effective communication services. UTStarcom offers high performance advanced equipment optimized for the most rapidly growing network functions, such as mobile backhaul, metro aggregation and broadband access. UTStarcom is further leveraging its technology expertise to bring innovation into a wider range of applications, including automated intelligent solutions for a variety of smart retail use cases. Based in Hangzhou China, UTStarcom has operations and customers around the world, with a special focus on China, Japan and India.  UTStarcom was founded in 1991 and listed its shares on the Nasdaq Market in 2000 (symbol: UTSI). UTStarcom is led by a dynamic and experienced team with extensive global business expertise and a successful commercial track record.  Our management team is focused on executing an aggressive growth strategy designed to ensure UTStarcom is a top-tier telecommunications infrastructure provider with a globally competitive product portfolio able to do business in multiple key markets around the world.",http://www.utstar.com/,1339,12/27/96,10/8/25
1010,UXLabs,"Taiwan, Province of China",,,,,,,,,https://ux-labs.com/,https://ux-labs.com/,,,https://ux-labs.com/,84,8/30/10,9/22/25
1011,UZINFOCOM,Uzbekistan,,,,,,,,,https://uzinfocom.uz/,https://uzinfocom.uz/en/,og:url | needs manual review,,,,,
1012,Vaango,India,2011,Private,0,0,1,1,0,0,http://ww1.vaango.co/,https://ww1.vaango.co/,,"Experience AI. Smart Desk Bringing AI to your Front Desk. AI Powered workplaces. Face Check. AI Powered Attendance. Save time without compromising on security. Our Happy Customers: Our Customers are our assets! We value their relationship and go out of the way to make their life easier. Our Progress: 28197 Visits, 5078 Faces, 68 Gates and counting. We have brought rich experience in technology to address challenges that start at our doorstep! Our Differentiators: Without compromising on security, we bring delight to your visitors and staff. Facial recognition. AI. Recognise people by their face as humans do. Workflow Driven. Design multiple check-in flows & edit fields as you please. Sign In Unlimited Visitors. Welcome people & On board them with any necessary documentation in just a few seconds. Don t Keep Guests Waiting. Built in automated notifications by SMS/Email with loop closure. Real-Time Dashboard. Get real-time information on who is present on your premises. Collect Feedback. Know how your guests felt about visiting your premises. We provide software that makes you spell bound at affordable prices.",https://ww1.vaango.co/,0,,
1013,vAisual,,,,,,,,,,http://www.vaisual.com/,https://vaisual.com/,no strong candidates; using root landing,,,,,
1014,Vapplica Group,,,,,,,,,,http://www.vapplica.com/,https://sites.google.com/view/vapplicagroup/home,no strong candidates; using root landing,,,,,
1015,Vault Vision,,,,,,,,,,https://vaultvision.com/,https://vaultvision.com/,,,https://vaultvision.com/,110,9/25/01,8/13/25
1016,VaultID,,,,,,,,,,https://www.vaultid.com/,https://www.vaultid.com/,,,https://www.vaultid.com/,87,2/8/07,8/15/25
1017,Vbrick,United States,1998,Private,1,1,1,1,0,1,https://vbrick.com/,https://vbrick.com/,,"Video Reimagined. Live Streaming and Video Content Management Solutions for the Digital Enterprise. Trusted. Proven. Scalable. Unparalleled Scalability. One-Stop Shop. Enterprise Versatility. Time & Cost Efficient. Fits Existing IT Architecture. ALL-INCLUSIVE. Certified Secure. FEDRAMP Authorized – compliant with top security standards across industries to ensure your cybersecurity specifications are covered out of the box. Multiple Encryption. Three Tier Approach. SECURE. FLEXIBLE. INSIGHTFUL. ENGINEERED FOR ENTERPRISE VIDEO Vbrick enables organizations to leverage the power of video to engage audiences with live video, to empower with on-demand video and to transform video content management and distribution business processes and capabilities. STREAMING AND ON-DEMAND VIDEO SOLUTIONS FOR EVERY USE. CORPORATE COMMUNICATIONS When you need to record and distribute CEO updates or live stream town hall events to thousands across the globe, Rev makes it easy. HUMAN RESOURCES & TRAINING Retain and engage employees with a secure enterprise video library that can establish company culture, accelerate onboarding, or help them learn new skills. MARKETING Rev enables marketing to leverage video to engage and connect with prospects and customers. SALES Rev empowers sales with video to persuade prospects and win customers. INFORMATION TECHNOLOGY Bandwidth limitations and fear of network weaknesses are a key restraint to deploying enterprise video. Designed as a single solution and optimized for common pain points, Rev enables IT to deliver excellent video experiences without redesigning architecture. JOIN THESE VIDEO INNOVATORS. THE PROOF IS IN THE NUMBERS: 100% System Uptime, 3M+ Enterprise Rev Subscribers, 450+ Global Customers, 8 Patents for Video Technology. SEEING IS BELIEVING. ACCELERATE THE EVOLUTION OF YOUR VIDEO MANAGEMENT SYSTEM Vbrick s industry solutions accelerate the evolution of your video management system, whether you re in the public sector, B2B technology, or consumer industries. Our intuitive and easy to use video management and distribution platform helps you manage costs, keep assets secure, connect teams, retain employees, and have an edge on the competition. TECHNOLOGY Top technology companies need to move fast. Their technology evolves quickly and their growth targets are aggressive, making streamlined knowledge transfer and time to productivity for employees critical to their ultimate success. Companies who standardize on video and move rapidly towards an innovative culture have a tremendous advantage over their less innovative peers. FINANCIAL SERVICES Our Financial Services customers place a high value on effective collaboration. They use Rev to establish leadership via live broadcasts from trading floors and financial centers; ensure acuity of advisers across the globe using secure live webcasts that reach any device, anywhere; and provide time- and place-shifted learning opportunities to enhance associate capabilities and competency. LIFE SCIENCES & HEALTHCARE Life sciences and healthcare is one of our strongest customer sectors. They use Rev to video enable their workflows, from using video testimonials to attract patients researching medical facilities, to broadcasting expert knowledge to medical and research partners across the globe. With the healthcare industry moving towards preventive care as a means to reduce costs, Rev s intuitive video on-demand portal makes it easy to improve patient outcomes with post-treatment video tutorials accessible on any device, anywhere in the world. GOVERNMENT Rev offers government agency staff and contractors advanced video creation, management and distribution tools to communicate ideas and project status at scale, collaborate between local and remote teams, agencies and departments, with a focus on productivity and lowering costs. Launch live webcasts to align and inform each organization, share knowledge videos in a highly secure portal, and enhance existing communication and collaboration activities with the power of video. INSURANCE Use live events and video webinars to educate member management teams on the latest benefit programs to improve claim accuracy, shorten claim cycle times, lower staffing needs, and improve member satisfaction. LAW FIRMS Law firms deal with sensitive and confidential information. More and more, lawyers are adopting video depositions as part of the legal strategy. This video content must be secure and searchable. Ensure that your content is secure by having a video platform that meets the highest level of security standards. Professional Services DEDICATED TO YOUR LONG-TERM SUCCESS: It s now easier than ever to navigate all phases of your Vbrick customer journey with a team dedicated to your long-term success. Whether you re a new customer, or are transitioning from an on-premise solution to the cloud, we will help guide, advocate and ensure you have the tools you need to get more out of your Vbrick investment. Set your mind at ease. We are committed to enhancing the overall Vbrick experience for you and your entire team by helping meet your long-term goals. Vbrick Training Services. The success of your enterprise video platform deployment is dependent on the expertise of the individuals charged with using, maintaining, and administering the application. Vbrick Training Services will train and mentor your staff to ensure they have the knowledge and skills to succeed with online video and to meet your business requirements and objectives. Support: DELIVERING A  WOW  EXPERIENCE. Becoming our customer is just the beginning of your journey. We re here to guide you, help you and grow with you. The mission of our Customer Success team is simple – continually provide unparalleled support to ensure your Vbrick solutions are operating at optimal productivity and performance – all while delivering a  wow  experience. We offer a range of options to support your investments, from pre-sales consulting to post-sales technical support. World-Class Product Support for Any Size Enterprise. About Us: Over 20 Years Of Enterprise Video Expertise. Founded in 1998, there are few companies in the market with more video experience than Vbrick. Vbrick has been a leader in the video space since it s start.  Our origin is codex, video encoding and editing. The Vbrick name originated from our encoders that lead the market.  Today, we have harnessed our deep video streaming experience to deliver Rev – the industry leading cloud-based enterprise video platform.  Architected from the ground up as a cloud-native video solution and, as the only first-party eCDN on the market, our unique end-to-end platform can be delivered as a cloud or cloud hybrid solution. VBRICK CORPORATE VALUES:Growth Culture Despite decades of operation under our belts, we welcome new ideas and challenge the status quo in order to continuously learn. Collaborative Our goal is to always improve our methods of collaborating to ensure that everyone is working together. Results Driven Despite our flexible and relaxed office culture, we each push ourselves hard to deliver our best every day. We are a tight knit team that delivers big results. Why Work With Vbrick: Vbrick has the expertise and experience you can depend on. Vbrick has been focused on business video for over 20 years – since the company s inception. And, with a larger enterprise customer base than any other video platform provider, Vbrick has an established record of providing dependable and secure enterprise video solutions that are easy to use and scale to thousands of users. Rev by Vbrick boasts 99.9% uptime, leadership ranking from analysts including Frost & Sullivan, Forrester, and Aragon – not to mention an ever-expanding Fortune 500 customer list. Vbrick Rev is the only true end-to-end video streaming and content management solution. This means simplicity and versatility for you in capturing, managing and distributing video content. Easily deploy and centrally manage all of your video, including live events, video-on-demand and video conferences.  This means that you can rest easy when you choose Vbrick as your video platform.  Our infrastructure is built on Amazon Web Service and boasts 99.9% uptime. The Rev platform supports dynamic video distribution management which allows organizations to scale video usage to tens of thousands of users through bandwidth-efficient streams, viewable through a web browser from any connected device. This makes Rev the most flexible solution for you, now and in the future. Vbrick delivers the industry s highest standard of security, reliability and powerful failover – providing peace of mind to you.  Vbrick is trusted by many of the world s largest corporations and government institutions. Vbrick is also the only Enterprise Video Platform that is FedRAMP certified. Vbrick helps organizations improve their bottom line.  Keep employees connected, which drives innovation and productivity.  Cuts costs by reducing travel costs and time to value.  Increases utilization and efficiency by unifying and simplifying corporate video with a single platform. Vbrick Rev works within your existing IT environment. You can count of Vbrick to make your life easier. Through open APIs, Rev integrates seamlessly into Cisco s suite of collaboration offerings, plus Microsoft SharePoint, Akamai, Citrix, industry leading infrastructure and any SIP-compliant video/web conferencing software. Vbrick s Rev enterprise video platform offers an ever-growing array of intelligence and analytics functions. With Rev, you have access to robust insights delivered with real-time analytics for live events and engagement analytics video-on-demand.",https://vbrick.com/,1245,12/3/98,9/19/25
1018,Vcortex Labs,United States,,,,,,,,,,,,,,,,
1019,Veowork Technology Co.,,,,,,,,,,https://www.veowork.com/,https://www.veowork.com/,,,https://www.veowork.com/,6,4/24/22,3/4/24
1020,Veratad,,,,,,,,,,https://veratad.com/,https://veratad.com/,,,https://veratad.com/,246,9/1/06,9/8/25
1021,Veridas Digital Authentication Solutions S.L.,Spain,2017,Private,0,0,0,1,0,0,https://www.veridas.com/,https://www.veridas.com/,,"Biometry and Digital ID Verification. About Us Veridas is a company founded in 2017. Veridas is a technological company specialized in digital ID and biometrics authentication solutions that ensure the digital transactions carried out by customers from banks and insurance entities. Veridas  solutions validate thousands of identities daily in the cloud. APIs | Biometry and Digital ID Independent software packages that perform a specific functionality. Veridas  APIs can be used individually or combined together to solve our customers  needs. SDKs | Mobile and HTML Veridas  SDKs can be used to create customized Mobile applications (APP) for a certain platform and to enable the use of HTML environments through any browser to obtain the same features obtainable using an APP. Complete Solutions Complete software solutions that play as coordinators of one or several API s that together constitute an entire solution. das-Face Facial Verification Verifies the identity of a person comparing two faces images. Given two faces images, das-Face verifies (1:1) the identity of the person. das-Face is boosted by deep neural networks techniques that overcome the performance of the human brain. Specialized in the particular biometric case of selfie vs Document image. Veri-Life Life test Performs a proof of life to avoid spoofing techniques. Analysing the images and the audio of a video stream, Veri-Life provides a life check score. Speaker verification, ID Validation, ID Data extraction. Selfie Capture SDK Detects and captures human faces automatically. This SDK only launches the automatic selfie capture if a human face is detected. Voice Capture SDK Detects and captures the audio signal coming from humans voices. Automatic ID detection and capture SDK Detects and captures identity documents (ID) automatically. Assisted by a powerful guidance system, this SDK only launches the automatic capture of the document if there is enough evidence of its validity. Video capture Face & Document SDK Captures a simultaneous video of both the person s face and its identity document. The video of the person showing its identity document, provides a key element for the identification process. Contextual Data Reading SDK Extracts the contextual data of a mobile device. This SDK extracts different data: User, Location, IP, Language and more… NFC Chip Reading SDK Reads automatically the NFC chip data from an ePassport (ICAO) or electronic ID document. Positioning the device on top of the document, this SDK extract automatically all the information present in NFC Chip. Onboarding technology for: • Banking & Insurance • Hospitality Veridas offers digital On Boarding solutions that verify people identity and documents authencity. Payment Systems Veridas offers solutions to deliver payment methods based on biometric data, to make paying for things at stores  invisible . Anti-Fraud technology Find identity fraud in your customer database by analizing duplicate faces. Veridas offers biometric solutions to identify a person or a gallery of person within a database in order to avoid the impersonation and the fraud in digital transactions.",https://www.veridas.com/,179,9/27/01,7/28/23
1022,Veridium,United Kingdom,2013,Private,1,0,1,1,0,0,https://veridiumid.com/,https://www.veridiumid.com/,no strong candidates; using root landing,"Forget passwords. Forever. Remotely Authenticate Quickly, Securely and Cost-efficiently Without compromising on regulation compliance. EMPLOYEE AUTHENTICATION Remote Authentication. Be more secure and cost-efficient. Reduce IT help desk calls. Biometric Employee Authentication. Like many organizations, you probably find yourself performing a constant balancing act: on one hand, you need your employees to create complex, unique and uncrackable passwords, and you need them updating regularly… on the other, they need something they can actually remember! It s an impossible decision – do you sacrifice security for usability, or usability for security? Whichever way you go, there are enormous costs involved; whether it s reputational damage from passwords lost through a security breach, or just the time and resources it takes to reset forgotten passwords, removing passwords from the employee authentication process is a win-win for everyone involved. A User Experience Like No Other A simple multi-factor biometric authentication process makes accessing apps easier for your employees and more difficult for malicious actors. Offering facial, fingerprint and passive behavioral options, alongside native or third-party biometrics, Veridium lets your employees authenticate without tying them up in endless layers of security – and what s more, it keeps track of everything that s happening, ensuring non-repudiation, traceability and regulatory compliance. Enable Employees to Work From Home - Securely Using biometric mobile first MFA your employees can remotely authenticate, without a compromise on security and all the while ensuring non-repudiation. Regulatory requirements are also met, for example behavioural biometrics ensure geo-location access is managed, and our distributed storage ensures GDPR compliance. Cut Costs and Increase Productivity. Employee Authentication with Veridium: COMPLEX ECOSYSTEM? IAM PARTNERSHIPS LEGALLY BINDING AUDIT TRAILS REGULATORY COMPLIANCE CLOUD AGNOSTIC. Remove Password Vulnerabilities. Improve Cybersecurity. CUSTOMER AUTHENTICATION Create a customer-winning user experience. Authenticate your customers. Simple and Secure We ve all been there. You want to move some money around, but can t remember your banking app s password. Or you re trying to buy something online, and have to toggle between apps to enter a one-time SMS code. It s infuriating, and you wouldn t be alone if you ve ended up abandoning your efforts. The VeridiumID biometric authentication platform lets you offer customers a simpler authentication experience. Using technologies they re already comfortable with, and the native hardware on their own devices, you can provide an authentication process that is not only easier than that of your competitors, but significantly more secure, all whilst complying with security regulations. Reduce Fraud. Increase Customer Satisfaction. TRANSACTION AUTHENTICATION Have non-repudiation. Always be compliant. Why Go Passwordless? Increased security, lower operational costs and a frictionless user experience, for even remote working, are some of the reasons why authentication is going passwordless. There s a reason passwords, pins, codes and tokens all persist, despite their user experience drawbacks – security always has to be a top priority. While consumers and employees expect technology to deliver ever-simpler means of going about their business, they also recognize the dangers of online life. As sensitive data becomes ever more ubiquitous, and threats more sophisticated, governmental legislation and customer expectations require a constant balancing act between user experience and transaction protection. Mobile Multi-Factor Authentication Whether it s a customer confirming an online purchase, a lawyer needing an important legal document signed with non-repudiation baked in or a financial-trader making multi-million dollar transactions, non-repudiation authentication is a complicated business. The demands for multiple layers of authentication involve inconvenient and time-consuming hoops through which users must jump, and offer endless opportunities for both malicious attacks and human nature to subvert the process. Passwordless Authentication VeridiumID offers multi-factor biometric authentication through a user s own smartphone. No lost, stolen or loaned passwords. Taking advantage of a phone s native sensors you can now deploy multiple points of authentication through a single, familiar process. And because some transactions require more scrutiny than others, our step-up options are also completely passwordless, meaning you can be certain that someone is exactly who they say they are. Facial recognition, fingerprint scanning, behavioral analytics. Better Experience = Better Security. Cost Control. Managing user authentication can have a significant impact on a company s bottom line. Resetting passwords and replacing lost tokens cost organizations money. By simplifying the authentication process, you ll not only find yourself with more productive employees and happier customers, but you ll actually end up saving money. Why choose Veridium? NO PASSWORD REPLAY VeridiumID doesn t replay passwords on devices or in servers. There are no passwords. Ever. OPEN PLATFORM Veridium has developed partnerships and integrations with leading players in Digital Workspace, Cloud and Identity & Access Management. RELENTLESS INNOVATION With 50 patents and 69 pending, Veridium is pushing the boundaries of what s possible in everything from car access to behavioral biometrics. SECURE DATA STORAGE Veridium biometric data doesn t have to be held in one place so biometric templates are always protected. TECHNOLOGY NEUTRAL Veridium integrates with any biometric, on-premise or in the cloud. Biometrics can be captured on virtually any device, using Veridium technology, or native biometrics. STOP! By 2022, Gartner predicts that 60% of large and global enterprises, and 90% of midsize enterprises, will implement passwordless methods in more than 50% of use cases — up from 5% today. Gartner  Market Guide for User Authentication . Ant Allan, 26 Nov 2019 Go Passwordless! VeridiumID Passwordless Authentication: The VeridiumID software-only platform has a front-end mobile SDK which introduces a variety of explicit and implicit biometric authenticators  in your own applications.  The mobile SDK is also available via our VeridiumID app. VeridiumID is designed around our proprietary biometrics and it also integrates with any native or 3rd-party biometric. Mobile Multi-Factor Authentication VeridiumID makes it simple to provide both multi-factor and step-up authentication through a single, easy-to-use platform. Combining who you are (your biometrics), with what you have ( within your phone), you can deploy multiple layers of authentication through a single device. You can choose where you store biometric data based on your needs, for example biometrics can be stored using a distributed data model that places shards of  encrypted biometric data in multiple places. Or you can store it one place. Our patented biometrics are part of our mobile MFA platform: 4F TOUCHLESSID FINGERPRINT IDENTIFICATION Uses a phone s native 5MP camera and flash to capture 4 fingerprints at once VFACE FACIAL RECOGNITION Multi-point facial scanning with optional  liveness  verification INMOTION BEHAVIORAL ANALYTICS Identify possible anomalies through a user s interactions with their phone. Forget Passwords. Forever. VeridiumID lets you get rid of passwords, once-and-for-all, from every stage of your user authentication process. DRAMATICALLY IMPROVE USER EXPERIENCE AND PRODUCTIVITY Completely eliminate the hassle of creating and remembering passwords SIGNIFICANTLY INCREASE BOTH SECURITY AND REGULATORY COMPLIANCE Avoid lost or stolen credentials, and log all vital transactions DRIVE DOWN COSTS THROUGHOUT THE USER AUTHENTICATION PROCESS Save time and money by avoiding endless password management. Forget Passwords. Forever. Everyone hates passwords. 27% of external attacks are carried out using stolen credentials, under-lining the importance of Multi-Factor Authentication. The Forrester Analytics Global Business Technographics® Security Survey 2019. Pure Passwordless At Veridium we don t just want to hide away passwords - we believe that getting rid of them, completely and forever, will transform the way your business thinks about user authentication: DRAMATICALLY IMPROVE USER EXPERIENCE AND PRODUCTIVITY SIGNIFICANTLY INCREASE BOTH SECURITY AND REGULATORY COMPLIANCE DRIVE DOWN COSTS THROUGHOUT THE USER AUTHENTICATION PROCESS Offering cutting-edge facial, fingerprint and behavioural biometrics, major financial institutions and governments are already using our simple-to-integrate open platform – they know they can rely on VeridiumID to deliver the best of both worlds: strong mobile multi-factor security and single-step convenience. About Veridium. The Veridium Mission: 1 Make the user experience of authenticating transactions and verifying ID faster, easier and more secure. Provide a frictionless, highly secure user experience of authenticating transactions and verifying ID. Make authenticating transactions and verifying ID easier and more secure by eliminating passwords and using biometrics. Eliminate passwords and provide an easier, more secure user experience using mobile devices and biometric. Standards, Certifications and Memberships Our continuous innovation is important to us. We have 50 patents granted and 69 more are pending across over 20 countries, for car access, wearables, UBA and more. We support the following standards: IEEE 2410 (2015, 2017, 2019) IEEE2418-6 ISO SC 27/WG5 W3C Dencentralized Identifiers W3C Verifiable Credentials We have achieved the following certifications: FIDO2.0 FIPS 140-2 iBeta (including DEA) Citrix Ready RENIEC (Successful tests approved by a 3rd party or self-assessed against published criteria). We are members of: Mastercard StartPath Sovrin Foundation (we are a Founding Steward) Decentralized Identity Foundation (DIF) FIDO Alliance Research and Development NIST Contactless Fingerprint Capture Center for Identification Technology Research (CITeR) – funded by US National Science Foundation (NSF) (Paid or unpaid efforts to evaluate, test, or collaborate with academic, industry and government teams).",,,,
1023,VeriFace,,,,,,,,,,https://veriface.eu/,https://veriface.eu/,,,https://veriface.eu/,30,1/23/22,9/7/25
1024,Veriff,Estonia,2015,Private,1,0,1,1,1,0,https://www.veriff.com/,https://www.veriff.com/,,"Trust is everything, make it bulletproof. Smart and scalable identity verification. Beyond face-to-face verification. Accurate, global, and easy on your customers. 95% VERIFIED ON THE FIRST TRY. Features like Assisted Image Capture and an optimized verification flow maximize your conversion rates. 7,500+ GOVERNMENT-ISSUED ID S. Veriff supports a growing list of identity documents, covering over 190 countries across the globe. 35 LANGUAGES SUPPORTED. Our localization team is dedicated to giving you the reach you need and is open to adding languages on demand. Product: Identity verification platform. Don t place obstacles between users and your product. Leave the identity verification to us and focus on doing what you do best. An end-to-end verification service. Data collection via verification flows. More information in fewer steps. Select between 35 languages Verify 7,500+ government-issued IDs Customize web and mobile flows Add or remove steps for your users Optional background video Assisted image capture. Configure our verification engine. Enable the checks you need. Network and device analytics Automated data extraction Manual and automated ID checks Biometric analysis Liveness checks PEP and sanctions checks. Your one-stop verification platform, Veriff Station. Monitor results in real time. Live data at your fingertips Test integration option Team roles Webhook configuration 30-day free trial. Security that helps your conversion rates. Veriff collects more data points than any other identity verification provider. While your users submit their verification data, machine learning technology is used to collect additional technical inputs without adding any extra steps. Smarter with every session. Combining the best of both worlds The combined forces of machine learning and in-house specialists keep Veriff two steps ahead of digital fraud. AI speeds up sessions with Assisted Image Capture, while manual checks by our verification team are reserved for complex cases. The result is quick and bulletproof decision-making. Get pass rates up to 95% Verify 7,500+ government-issued ID s Configure according to your needs Assisted Image Capture Inhouse verification specialists. We are offering 1 million free verifications to non-profits. As a force for good, Veriff is committed to empowering honest customers and businesses. We are pledging to donate one million verifications to non-profit organizations across the world. The Veriff Story: It all started with the realization companies don t have a handle on online ID checks. Now we help businesses of all sizes verify the person behind the account. The journey towards a single digital identity Connecting companies with honest people is just the first step. One day the world will be ready for a single digital identity that transcends borders, and gives people rightful ownership of their data. Until then, our identity verification flows are there to nip fraud in the bud. No device, browser, market, or language left behind. It began with a blue string Growing up on a farm, hay bales were a staple of Kaarel Kotkas s childhood. At the age of 14, he noticed that the strings that bound them did not biodegrade, and often ended up littered across the fields of the otherwise pristine landscape of rural Estonia. Kaarel set out to find an environmentally-friendly alternative, and after browsing the web he came across the perfect string (it also came in his favorite color). As he registered an account on arguably the biggest global online marketplace, he was asked to verify that he was over 18. After a little photo editing, he breezed through their security and was able to buy the string. While his mission was a success, Kaarel couldn t stop thinking about how easy it was to pretend to be someone else online. If successful companies are this vulnerable to fraud, then smaller businesses don t stand a chance. This early experience planted the seed that would one day grow into Veriff. Kaarel founded Veriff in 2015 at the age of 20. Shortly after, it popped up on the global radar and in 2018 it joined the Y Combinator spring batch. Fast forward to now, Veriff has over 300 employees and serves over 190 countries as the gold standard for online identity verification.",https://www.veriff.com/,670,12/18/14,10/10/25
1025,Verificados S de R.L de C.V.,,,,,,,,,,https://verificado.com.mx/,https://verificado.com.mx/,,,https://verificado.com.mx/,599,10/5/17,9/17/25
1026,Verify,,,,,,,,,,https://verifyfaces.com/,https://verifyfaces.com/,,,https://verifyfaces.com/,38,5/23/20,7/15/25
1027,Verify 365,,,,,,,,,,https://verify365.app/,https://verify365.app/,,,https://verify365.app/,78,2/19/22,9/10/25
1028,VerifyMe Inc.,United States,1999,Public,1,0,0,1,0,0,https://www.verifyme.com/,https://www.verifyme.com/,,"Advanced Brand Protection Solutions. In every industry brand protection is a daily battle.  Time is spent between mitigating the impact of counterfeiting and diversion, protecting consumers, increasing enforcement actions and fortifying brand equity. VerifyMe™ offers a wide variety of solutions to save time and protect your revenue. Product Verification / Track & Trace: VerifyMe™ offers a range of brand protection technologies to authenticate products and packaging reducing product counterfeiting and diversion. These solutions can also be used to better engage your customers, saving money and increasing sales. RAINBOWSECURE® COVERT MARKING SYSTEM (PATENTED AND PATENTS PENDING), Identifying and Reducing Counterfeit Products, Reduce Gray Market Product Diversion, Increasing Customer Engagement. No More Passwords, Intuitive, User Friendly, Multi-Factor Authentication. VerifyMe™ ID Services - Simple & Secure VerifyMe™ ID Services replaces passwords and PINs with intuitive, user-friendly, multi-factor authentication. Authenticates unique, live user identity, incorporating biometrics, GPS and other patented authentication methodologies. Protects your customer s privacy and the integrity of your brand. Facial recognition, fingerprint, voice and retina scanning, Swipe pattern recognition and personal color selection, Highly accurate location detection and verification. VerifyMe™ has the ability to authenticate individuals using facial recognition, fingerprint, voice and retina scanning, swipe pattern recognition, location detection and approved IP detection. Patented and Patents Pending. VerifyMe offers three-factor authentication, so all you have to do is click your secret color and enter your personal gesture swipe. The application then employs three factors of security to access your passwords, providing you the highest levels of confidence, security and account protection within seconds. Applications range from protecting your current account passwords to protecting financial and identity information across a wide array of industries. VerifyMe™ is the ideal tool to protect consumers and businesses from the many threats of identity fraud and theft. ABOUT US: VerifyMe™, Inc. is a global technology solutions company delivering brand protection offerings to mitigate counterfeiting, product diversion, and illicit trade.",https://www.verifyme.com/,228,8/14/02,9/3/25
1029,Verigram,Kazakhstan,,,,,,,,,https://verigram.ai/,https://verigram.ai/,,,https://verigram.ai/,71,8/3/20,8/1/25
1030,Verihubs,Indonesia,,,,,,,,,https://verihubs.com/en/,https://verihubs.com/,"canonical, og:url | needs manual review",,,,,
1031,Verijelas,Indonesia,,,,,,,,,,,,,,,,
1032,VeriKlick,,,,,,,,,,https://veriklick.com/,https://veriklick.com/,,,https://veriklick.com/,86,12/10/18,7/12/25
