id,company,country,year,status,bio,hist,org,media,social,gov,link,clean_link,link_clean_notes,text,processed_link,snapshot_count,first_snapshot,last_snapshot
423,HireVue,United States,2004,Private,1,0,1,1,0,0,https://www.hirevue.com/,https://www.hirevue.com/,,"BETTER HIRING WITH AI-DRIVEN PREDICTIONS. INEFFICIENCIES IN TRADITIONAL HIRING: Move past outdated evaluation methods like resumes and reimagine your selection process by applying better methods for hiring decisions and a candidate experience designed for today s talent. TECHNOLOGY & HUMANS: Harness the latest advantages in the human-machine partnership to consider more candidates, and more about those candidates, by applying AI to point your hiring teams to the best talent, faster. RECRUITING WITH HIRING INTELLIGENCE: Liberate your hiring teams from the tactical screening process and empower your recruiters to do their most valuable work by leveraging AI and video to provide comprehensive candidate insights. The Next Generation of Assessments. REIMAGINING PRE-HIRE ASSESSMENTS See how HireVue delivers modular assessments by blending the power of artificial intelligence with IO psychology — all in an easy-to-use online video interview software platform. Unilever Finds Top Talent with HireVue Assessments. ALL-IN-ONE POWERFUL PLATFORM. ASSESSMENTS: HireVue Assessments make it easy to identify best-fit talent without the painful experience of traditional assessments. VIDEO INTERVIEWS: HireVue Video Interviewing software increases your team s productivity, enables better outcomes, and creates a great candidate experience. SCHEDULING: HireVue Coordinate automates the candidate scheduling process, giving recruiters more time to spend with the most qualified candidates. BETTER TALENT FASTER FOR 700 COMPANIES AND COUNTING. THE BEST TALENT IN LESS TIME WITH HIREVUE. PRE-HIREASSESSMENTS. VIDEO INTERVIEWING. GAME-BASED ASSESSMENTS. CODING ASSESSMENTS. INTERVIEW SCHEDULING. WHY HIREVUE? TRANSFORM THE WAY YOU DISCOVER, HIRE, AND DEVELOP THE BEST TALENT. With HireVue, recruiters and hiring managers make better hiring decisions, faster. HireVue customers decrease time to fill up to 90%, increase quality of hire up to 88%, and increase new hire diversity up to 55%. HireVue is the market leader in video interviewing and AI-driven video and game-based assessments. HireVue is available in over 30 languages and has hosted more than 10 million on-demand interviews and 1 million assessments. Our more than 700 customers worldwide include over one-third of the Fortune 100 and leading brands such as Unilever, JP Morgan Chase, Delta Air Lines, Vodafone, Carnival Cruise Lines, and Goldman Sachs. Learn more about HireVue s approach: SOLUTIONS - Get the best talent, faster for all your hiring needs, SERVICES - Services to help you derive the most value from your investment, ENTERPRISE SECURITY - Enterprise grade security to protect your brand, PARTNERS - Certified integrations for seamless ecosystem management, FOSTER DIVERSITY - Mitigate bias through better decisions, ETHICAL AI - Bias, AI ethics, and the HireVue approach. ABOUT HIREVUE: DELIVERING THE BEST TALENT, FASTER WITH HIRING INTELLIGENCE. HireVue helps global enterprises gain a competitive advantage in the modern talent marketplace with video interviewing software and pre-hire assessments. Our Hiring Intelligence platform transforms the way companies discover, hire, and develop talent. By combining video interviews with predictive, validated IO science and artificial intelligence (AI), HireVue augments human decision-making in the hiring process and delivers higher quality talent, faster. HireVue works with more than 700 customers globally, including leading brands, such as Vodafone, Tiffany & Co., Honeywell, Carnival Cruise Line, and 40% of Fortune s Most Admired. We help our clients lead their industries with 50% faster growth, 29% less turnover, and 13% more top performers. HireVue was named among the top 10 ""Most Promising Companies"" in America by Forbes and is a five-time winner of ""Top HR Product of the Year"" by HR Executive Magazine. PROVEN LEADERS: HireVue is built on the talent of its people. Our executive leadership team and board of directors lead by example and guide us to accomplish great things every day. CAMPUS RECRUITING: Cast a wider net and hire the best graduates before your competition. PROFESSIONAL HIRING: Get insight into the skills that matter and make powerful decisions fast. HOURLY EMPLOYEE RECRUITING: Identify top talent quickly and give candidates a great experience. TECHNICAL HIRING: Assess coding proficiency and see the candidate behind the code. INTERNAL MOBILITY: Discover in-house potential and keep your best people. PROFESSIONAL SERVICES: Leverage industry experts to transform your hiring. CUSTOMER SUCCESS: Build long-term value with ongoing partnerships. CUSTOMER SUPPORT: 24/7 support on the HireVue platform. IO SERVICES: Craft valid assessments with scientific rigor. ACCELERATE YOUR HIRING PROCESS TRANSFORMATION: Our enterprise-ready Professional Services team works with you to kick-start change management with specific strategies and full platform customization based on your business objectives. CREATE LONG-TERM VALUE: HireVue s Customer Service team helps establish measurable goals and long-term adoption, so you achieve the greatest return on your investment. Your dedicated account manager checks in frequently with regular account reviews to propel long-term success. 24×7 SUPPORT FOR YOU AND YOUR CANDIDATES: HireVue s Customer Support is available 24×7 via chat, email, and phone in any language. Our self-service and live support is accessible and convenient for candidates, recruiters, and anyone else who uses the HireVue platform. INDUSTRY-LEADING ASSESSMENTS SERVICES: Led by Dr.Nathan Mondragon, our Industrial-Organizational Psychology team works with you to develop assessments that identify the highest-quality candidates for your organization. They can work alone or with your existing IO resources to drive long-term, trackable business results. IMPLEMENTATION AND SERVICE PARTNERS: HireVue is passionate about our customers  success. As a result we ve partnered with the best in the industry to provide our global customers with the consultation and implementation services required to meet their unique needs. ENTERPRISE-GRADE SECURITY TO PROTECT YOUR BRAND: Secured top to bottom, industry standard, detailed permissions, ready to scale. BECAUSE PROTECTING YOUR DATA AND YOUR BRAND IS CRITICAL TO YOUR HIRING: In our modern, interconnected world, the importance of software security can t be overstated. HireVue employs dedicated information security teams, training, and technology to protect your data and keep your brand safe. INCREASE DIVERSITY AND MITIGATE BIAS THROUGH BETTER DECISIONS. FIND THE BEST TALENT FASTER WITH AI-DRIVEN PREDICTIONS. CONSIDER MORE APPLICANTS DRIVE CONSISTENCY REDUCE UNCONSCIOUS BIAS BETTER DECISION MAKING. BIAS, AI ETHICS & THE HIREVUE APPROACH. HireVue recognizes the impact that our software can have on individuals and on society, and we act upon this responsibility with deep commitment. The following principles guide our thoughts and actions as we develop artificial intelligence (AI) technology and incorporate it into our products and technologies. All of us now live in a rapidly shifting technology landscape in which change is constant. Because of this, HireVue practices will continue to evolve as we work with our customers, job-seekers, technology partners, ethicists, legal advisors, and society at large to ensure we are always holding ourselves to the highest possible standards. HIREVUE AI ETHICAL PRINCIPLES 1. WE ARE COMMITTED TO BENEFITTING SOCIETY We recognize that our software impacts individuals, companies and potentially our society at large and we are committed to understanding that impact and being thoughtful in all of our actions to do the greatest good. Our goal is to build systems that augment and improve human decision-making. We are focused on helping our customers find the best people to work for their companies as well as helping them grow and develop those people after hire. 2. WE DESIGN TO PROMOTE DIVERSITY AND FAIRNESS Because HireVue uses AI technology in our products, we actively work to prevent the introduction or propagation of bias against any group or individual. We will continue to carefully review the datasets we use in our work and ensure that they are as accurate and diverse as possible. We also continue to advance our abilities to monitor, detect, and mitigate bias. We strive to build teams from diverse backgrounds with diverse knowledge, experiences, and perspectives to best represent the people our systems serve. 3. WE DESIGN TO HELP PEOPLE MAKE BETTER DECISIONS Our goal is to develop solutions that combine the strengths of machines and people together to improve decision-making. Our systems are designed to consume complex data to augment and improve human decision-making. We carefully design our products to provide clear understanding about what is being predicted, the confidence in the prediction and appropriate explanation of the data. We also provide feedback mechanisms that allow human input to build trust and improve overall functioning of our systems. 4. WE DESIGN FOR PRIVACY AND DATA PROTECTION We are committed to incorporating privacy of data at each step of our process of technology development and deployment. We will give opportunity for notice and consent, encourage architectures on a foundation of privacy safeguards, and provide appropriate transparency and control over the use of data consistent with best practices and legal standards. 5. WE VALIDATE AND TEST CONTINUOUSLY All of HireVue s algorithms are tested prior to use to validate that they both do what they are intended to do and that their results generate unbiased outputs. Ongoing monitoring is performed to the fullest extent possible to ensure that real-world behavior matches the expected behavior. In 1978, the Uniform Guidelines on Employee Selection Process were jointly adopted by the U.S. Civil Service Commission, the Department of Labor, the Department of Justice, and the Equal Employment Opportunity Commission (EEOC) to provide a uniform set of principles to help govern the appropriate use of employee selection procedures and employment-related decisions. Consistent with the guidelines, our mission is not just to avoid bias in the inferences and employment decisions made based on our technology, but to use the technology to actively promote diversity and aid in the achievement of equal opportunity for everyone regardless of gender, ethnicity, age, or disability status. Hirevue s data scientists work alongside a team of industrial-organizational (IO) psychologists with decades of assessment and adverse-impact testing experience. Consistent with generally accepted legal, professional and validation standards established within the field of psychology, our data scientists and IO psychologists continuously evaluate the degree to which evidence and theory support the interpretations and employment decisions made based on assessment results, while ensuring protected groups are not adversely impacted. HireVue has accumulated a significant and growing body of validity evidence to provide a sound scientific basis for the use of our assessments to aide with job-related decisions that minimize the potential for adverse impact. Our data scientists and IO psychologists build HireVue Assessment algorithms in a way that removes data from consideration by the algorithm that contributes to adverse impact without significantly impacting the assessment s predictive accuracy. The result is a highly valid, bias-mitigated assessment that helps to enhance human decision making while actively promoting diversity and equal opportunity regardless of gender, ethnicity, age, or disability status.",https://www.hirevue.com/,2390,2/20/01,10/7/25
424,Homebase Solutions,,,,,,,,,,https://homebase-solutions.com/,https://homebase-solutions.com/,,,https://homebase-solutions.com/,51,2/7/11,8/11/25
425,Hoobox,Brazil,2016,Private,1,1,1,1,0,0,https://hoobox.one,https://hoobox.one/,,"The world s first  Face Recognition designed for Healthcare. *Hoobox technology is now optimized for Intel® hardware. Precision for telemedicine. State of art in A.I. for capturing human behaviors. Realtime detections. 10 level of pain detection. Agitation and sedation levels detection. Facial Expressions for controlling everything. Detecting 10 facial expressions. Any lightning condition. Don t need to frame the face. Detection for controlling in less than 90 milliseconds.  Compatible with Alexa by Amazon® and Phillips® Hue. Why the technology is unique. HOOBOX Technology was designed specially for healthcare applications.  High precision A.I. for capturing micro movements on the face Optimized for several lighting conditions and for sensitive environments Patients  behavior-oriented technology Realtime and anywhere inside medical facilities 2D and 3D technologies. AI-leveraging products: Working in partnership with Intel, HOOBOX has released the Wheelie 7 at CES 2019, a piece of AI-leveraging kit that allows disabled people to control a motorized wheelchair though 10 facial expressions, from raising eyebrows to sticking out tongues. About us. HOOBOX ONE is the first company worldwide that has developed a face recognition technology specially for the healthcare market. Now, its technology starts to spread out to other markets. In 2016, HOOBOX ONE was founded in São Paulo for developing the world s most precise face recognition system for healthcare applications. In 2017, the startup was invested by Albert Einstein Hospital, the largest medical center in Latin America, raising also a significant amount of grants from FAPESP (The São Paulo Research Foundation). In 2018, HOOBOX ONE and Intel announced their partnership for developing and releasing the Wheelie. In 2019, HOOBOX and Intel released the Wheelie at CES 2019. Aggressive and consistent on developing hight-quality technologies almost from scratch, HOOBOX came from point zero to its first product release at CES in less than 3 years. HOOBOX relies on the skills and effort of its solid and ambitious team to build technologies and business. Wheelie: The World s First Face-Controlled Wheelchair. The Wheelie is a kit that allows people to drive their wheelchair using facial expressions giving back autonomy and mobility to them. The beta version was released in partnership with Intel at CES 2019. SadiaX: The World s First Computer Vision-based Monitoring System for ICU. SadiaX is the first ever computer program capable of detecting 10 level of pain and agitation levels of a patient. With only one camera mounted on the ICU bed, the SadiaX can track patients  behaviors to ensure their safety and comfort. SadiaX A.I technology captures and manages pain and agitation level in realtime for any lighting condition. littleONE: How our computer vision expertise can help you and your little one sleep better tonight. LittleONE A.I. technology has been designed to track babies  behaviors in realtime providing valuable data for parents and medical staff. LittleONE A.I. technology has been developed by Hoobox at JLABS@TMC, the Johnson and Johnson Innovation Lab and with partnership with Albert Einstein Hospital, in São Paulo.",https://hoobox.one/,44,4/27/19,10/8/25
426,HooYu,,,,,,,,,,https://www.hooyu.com/,https://www.hooyu.com/h/,canonical | needs manual review,,,,,
427,HorizonRobotics,China,2015,Private,0,1,1,0,0,0,https://en.horizon.ai,https://en.horizon.ai/,,"AI on Horizon, Journey Together. Empowering the world with edge AI platform. Horizon s proprietary AI Brain Processing Unit (""BPU™"") is at the core of the scalable Journey and Sunrise processor architecture. Combined with state-of-the-art vision algorithms, these processors form an industry leading platform, delivering high deep learning performance at low power, to Smart Mobility and AIoT edge devices. Empowering the future of Smart Mobility. With Journey processor series and the Matrix low power and high performance open computing platform, Automotive Tier1s, OEMs and AV startups can transform the Autonomous Driving and Intelligent Cockpit experiences within their power and cost constraints. Empowering the future of AIoT. Sunrise AI processor series and our advanced AI vision software enable AIoT developers to create applications that makes our life more productive, more enjoyable and safer, in Smart cities, Smart retail, Intelligent robots and other markets. Our Vision：Leader of the Edge AI Platform. Our Mission：Establish the Leading Edge AI Platform to Make Human Life Safer and Better. About us: Horizon Robotics™ is a pioneer in the area of edge Artificial Intelligence (AI) for Smart Mobility and Internet of Things (IoT) applications. Led by experts and industry veterans in AI algorithms and processor architecture, Horizon Robotics™ has developed the Brain Processor Unit (BPU™), an innovative AI computing architecture that is tailored to address the unique performance and power challenges in edge AI applications. Building on top of BPU™, Horizon Robotics™ can provide comprehensive solutions that are high-performance, low-power, and cost-effective.",https://en.horizon.ai/,85,7/16/17,2/1/23
428,HuafuInformation,China,2015,Private,0,1,0,0,0,0,http://www.hfepay.com/about_intro.html,https://www.hfepay.com/,site unreachable (used root),"Shenzhen Huafu Information Technology Co., Ltd. was established in July 2015 with registered capital of over 52 million yuan. Huafu Information have 500 employees currently, of which more than 70% are R&D personnel, forming a professional technical talent team. The headquarters of Huafu Information is based in Shenzhen Software Park (Nanshan District). Since its establishment, Huafu Information has been committed to the research and applications of Artificial Intelligence, IT software, becoming a fast growing ""young star"" of the industry. For Artificial Intelligence, Huafu Information focused on self-developed face recognition algorithms and applied in directions such as smart finance (Insurance), intelligent airport, intelligent travel and intelligent education, etc. Huafu Information s self-operated big data anti-fraud risk control system leading the risk control field of China, providing comprehensive guarantee for the security of internet customers  business. At the same time, Huafu Information s IT software system platform provides expert-level services to customers in the construction of IT software platform and technology implementation. Up to now, Huafu Information has always adhered to the original intention of honesty, innovation and value; and has continuously provided customers with professional and reliable overall solutions and services, which has won a broad space for development. Now Huafu Information has Established branches and subsidiaries in Beijing, Guangzhou, Nanjing, Xi an, Wuhan, Chongqing, Hainan, etc. Huafu Information s customers include top 500 international companies and top 100 domestic enterprises, including finance, internet technology, airports, insurance, enterprises and institutions. Huafu Information s professional products and services have been recognized and praised by customers and government departments. Huafu Information won the ""National High-tech Enterprises"", ""2017 China s Big Data Industry s Most Innovative Top 10 Enterprises"", ""National Information Security Level Protection Level Three Certification"", ""Guangdong, Hong Kong and Macao Artificial Intelligence Top 10 Enterprises"", ""Dual Software Enterprises"", ""CMMI Level Three Certification"", ""ISO System Certification"", etc. Simultaneously,   Huafu Information s research and products obtained 35 patents and 157 copyrights, providing strong support for the company s long-term development! Huafu Information sincerely looks forward to working with you hand in hand to create a blueprint for a better future!",,,,
429,Huawei,,,,,,,,,,https://www.huawei.com/,https://www.huawei.com/en/,"canonical, og:url, logo link | needs manual review",,,,,
430,Hubino,,,,,,,,,,http://www.hubino.com/,https://www.hubino.com/,,,https://www.hubino.com/,168,12/20/07,8/11/25
431,Human Recognition Systems,,,,,,,,,,https://www.humanrecognitionsystems.com/,https://www.humanrecognitionsystems.com/,,,https://www.humanrecognitionsystems.com/,50,9/27/02,11/12/20
432,Humaniq,United Kingdom,2016,Private,1,0,1,1,1,0,https://humaniq.com/,https://humaniq.com/,,"Empowering the unbanked. Humaniq Care is a charity and fundraising platform built around our application and infrastructure. The first mobile service with the capacity to change the world. Humaniq is a new generation financial services with its own cryptocurrency, which is aimed at eradicating poverty amongst millions of people living in the emerging economies. For the unbanked people: Humaniq opens up the benefits of financial inclusion and grants access to a series of financial services. For businesses: Humaniq enables start-ups and projects to offer their services to an audience of billions. According to the World Bank s Global Financial Inclusion Database, there are currently 1.7 billion people on Earth who do not have access to official financial services. Humaniq s ever‑growing userbase is a blue ocean for thousands of new projects. 1 billion new users in the coming years. $4 trillion potentially in user accounts. 200+ start-ups are planning to move onto the Humaniq platform. What makes Humaniq a big thing. Connecting the unbanked: 10 years of research across Asia and Africa, carried out by the authors of Portfolios of the Poor, showed that poverty proliferates in regions whose inhabitants do not have access to financial services. Humaniq is becoming the simplest route to financial inclusion for billions of people. User base exponential growth: According to Metcalfe s law, the value of a network is proportional to the square of the number of its users. For Humaniq, this means that the more unbanked people who join the system, the greater the motivation will be for other people to join. Join the global Humaniq community. Simplicity and safety for the unbanked. Biometric authentification: Users are verified by their face and voice, eliminating the need for formal documentation. Independent HMQ currency: Every new user receives $20 worth of HMQ in their account, the value of which bears no relation to their local currency. The interface is simple to interact with: Even for those who have never used gadgets before. Extraordinary opportunitites for business. Based on Ethereum blockchain protocol: Guaranteed security against hacking, corruption and loss of information thanks to complete decentralisation. Independent fund and accelerator: External projects and promising ideas can receive expert support and investment for a launch into the Humaniq system. Open API: Any project can merge into the Humaniq system. The world is ready for change. ""Including the poorest in the financial system increases the value of their assets, transforming the underlying economics of financial services through digital currency - helping those who live in poverty directly."" - Bill Gates. Humaniq use cases. Zero fee money transfers: Blockchain technology allows users to carry out direct money transfers, cutting out the middleman. The money is transferred as our HMQ cryptocurrency and withdrawn via authorised exchange points. Users can choose the point with the best exchange rate, therefore avoiding any financial monopolies. Remote work: Companies can utilise Humaniq s ever-growing user base to carry out tasks involving the processing of information. Users can decode and translate texts, identify photographs, locate geotags and so on, in return for renumeration. Charity without corruption: Charity, carried out in the traditional way, often leads to a large proportion of donated money falling into the wrong hands. Blockchain technology, combined with the infrastructure of Humaniq, ensures that donations are completely transparent: stakeholders are able to see what every penny is spent on and can be sure that all of their money is going to help people. Guarantor lending: Grameen Bank in Bangladesh has created a system of loans based on honesty and trust, which guarantees over 90% repayment. The Humaniq system allows for the creation of a similar system but on a global scale: every person on Earth will be able to take out a commission-free loan using nothing but a smartphone and the Humaniq app. Direct lending to entrepreneurs: Following the principle of the non-profit organisation Kiva Microfunds, which enables loans for entrepreneurs on low incomes, Humaniq will become a platform for both donations and loans. You can lend money to a business you d like to support, either as a grant or with the expectation of a return – the blockchain technology makes this process incredibly simple and effective for both parties. Humaniq global challenge. Life-changing technology: Humaniq grew out of the idea that advanced technologies should benefit everybody. Now, we want to inspire developers from all over the world to come and join our movement. Humanitarian impact: Humaniq is not just a commercial project. It is a worldwide mission, aiming to give people in developing nations more power to change their lives.",https://humaniq.com/,656,10/18/00,9/22/25
433,Hummingbirds AI,,,,,,,,,,https://hummingbirds.ai/,https://hummingbirds.ai/,,,https://hummingbirds.ai/,93,6/1/20,8/15/25
434,Hyderabad-Centre for Development of Advanced Computing,India,,,,,,,,,https://www.cdac.in,https://www.cdac.in/index.aspx,"logo link, logo link | needs manual review",,,,,
435,Hyper Networks,,,,,,,,,,https://hypernetworks.com/,https://hypernetworks.com/,,,https://hypernetworks.com/,136,5/19/01,9/7/25
436,HyperVerge Inc,India,2015,active,,,,,,,https://hyperverge.co,https://hyperverge.co/sign-up/,"logo link, logo link, logo link, logo link, logo link | needs manual review",,,,,
437,HYPR Corp,United States,,,,,,,,,https://www.hypr.com/,https://www.hypr.com/,,,https://www.hypr.com/,622,12/24/97,8/13/25
438,Hytera,,,,,,,,,,https://www.hytera.com/,https://www.hytera.com/en/,"canonical, logo link | needs manual review",,,,,
439,Hyundai Motor Company,"Korea, Republic of",,,,,,,,,https://www.hyundai.com/worldwide/en,https://www.hyundaiusa.com/us/en,no strong candidates; using root landing,,,,,
440,i2v Systems,India,,,,,,,,,https://www.i2vsys.com,https://www.i2vsys.com/,,,https://www.i2vsys.com/,210,1/10/11,5/5/25
441,IandNA,"Korea, Republic of",2017,Private,0,0,1,1,0,0,http://www.iandna.com/en/index.html,https://www.iandna.com/,no strong candidates; using root landing,"We are an professional IT company in pregnancy,childbirth and childcare, supporting the baby s safety,healthy growing and comfortable parenting based on baby information from collected more than 200 postnatal care centers and the original technology. We offers Baby video service in postpartum care center the first in the country and we are going to launch BEBE TV what is specified channel about  Pregnant and Childrearing .",,,,
442,iBeta Quality Assurance,,,,,,,,,,https://www.ibeta.com/,https://www.ibeta.com/,,,https://www.ibeta.com/,2162,11/27/99,9/26/25
443,IBMWatson,United States,2014,Subsidiary,1,0,1,1,1,0,https://www.ibm.com/watson,https://www.ibm.com/us-en/,"canonical, og:url | needs manual review","Learn how to operationalize AI in your business. Watson helps you predict and shape future outcomes, automate complex processes, and optimize your employees  time Learn more. Operationalize AI throughout your business. Infuse Watson into your workflows to predict and shape future outcomes, automate complex processes, and optimize your employees  time. Put AI to work: Rethink workflows and improve outcomes with Watson. Infuse Watson into your apps and workflows to tap into organizational data and put AI to work across multiple departments – from finance, to customer care, to supply chain. With Watson, you can create better, more personalized experiences for customers, scale the expertise of your best people across the organization, and make smarter decisions based on deep insights from data. AI for customer service: Improve customer and employee experiences with Watson Assistant – the smarter AI assistant for business. AI for risk and compliance: Accelerate insights and increase efficiency through applied innovation and domain expertise to make timely, risk-aware decisions. AI for planning and forecasting: Mitigate risk and increase operational efficiency in all areas of your business with performance management and smarter analytics. Make more accurate predictions, detect fraud, scale expertise, and supercharge your enterprise search with Watson. IBM Watson Assistant Build, train, and deploy conversational interactions into any application, device, or channel – on any cloud. IBM Planning Analytics powered by TM1® Automate planning, budgeting, forecasting, and analysis. Integrate financial and operational plans across your organization to produce more accurate forecasts. IBM Financial Crimes Insight for Alert Triage Enables financial institutions to augment current anti-money laundering (AML) and sanctions programs with Watson AI, machine learning and analytics. IBM Watson Discovery Eliminate data silos and retrieve information buried inside enterprise data. IBM Cognos Analytics Visualize, analyze, and share actionable insights about your data with anyone in your organization on an AI-powered business intelligence platform. IBM OpenPages with Watson Redefine how you manage governance risk and compliance GRC with AI and advanced analytics. Resolving 7,000 customer inquiries per day. Calculating financial planning models in seconds. Reducing time spent on research by 75%. Generating sales insights automatically. Enhancing risk and controls management. Stop payment fraud in real time. Improving interactive voice response with Watson How Humana reduced costly pre-service calls and improved the provider experience with conversational AI. Unlock the value in your organization with AI. Best practices for custom classifiers in Watson Visual Recognition. Best practices for custom classifiers in Watson Visual Recognition. Since the launch of the Visual Recognition API this past May, we ve seen users help California save water, perform infrastructure inspections with drones, and even find Pokemon. Powering many of these use cases are custom classifiers, a feature within Visual Recognition that allows users to train Watson on almost any visual content. Custom classifiers can be highly powerful but require careful training and content considerations to be properly optimized. Through our user conversations, we ve assembled a best practices guide below to help you get the most out of your custom classifiers. Examples of difficult use cases While Watson Visual Recognition is highly flexible, there have been a number of recurring use case that we ve seen the API either struggle on or require significant pre/post-work from the user. Face Recognition: Visual Recognition is capable of face detection (detecting the presence of faces) not face recognition (identifying individuals). Detecting details: Occasionally, users want to classify an image based on a small section of an image or details scattered within an image. Because Watson analyzes the entire image when training, it may struggle on classifications that depend on small details. Some users have adopted the strategy of breaking the image into pieces or zooming into relevant parts of an image. See this hail classification use case as an example (video). Emotion: Emotion classification (whether facial emotion or contextual emotion) is not a feature currently supported by Visual Recognition. Some users have attempted to do this through custom classifiers, but this is an edge case and we cannot estimate the accuracy of this type of training. Watson Visual Recognition: Quickly and accurately tag, classify and search visual content using machine learning. What is Watson Visual Recognition? Watson Visual Recognition makes it easy to extract thousands of labels from your organization s images and detect for specific content out-of-the-box. You can also build custom models to detect for specific content in images inside your applications. Overview Classify your images Understand an image s content out-of-the-box. Our pre-trained models enable you to analyze images for objects, colors, food, explicit content and other subjects for insights into your visual content. Train with less data Build a custom model with less training data and still achieve high accuracy. Object Detection Train a model to locate, count and understand relative size of multiple different objects. Why Watson for Visual Recognition? Easy Custom Training Quickly label images and train a model with Watson Studio s easy to use training experience. Visually Inspect Anything With a few images, train a computer vision model to detect damage on cars or parts of a circuit board using Watson Studio — a free workspace where you can create, test, and manage your custom models. Bring AI into iOS apps with Core ML With Watson Visual Recognition for Core ML, you can build computer vision mobile apps with no downtime. Get started with Watson Studio to build, test, and deploy your own custom models to iOS. Autoglass® BodyRepair Belron brand Autoglass® BodyRepair applied Watson Visual Recognition to its website s booking page, which visually analyzes customer photos of vehicle damage and automatically recommends a repair price. The result is a 70% improvement in quote processing times by using AI analyses to determine repair costs. Coca Cola + IBM Field technicians used Watson Visual Recognition with Core ML to diagnose and correct problems on-site with little or no network connectivity. With the AI capabilities of Watson Visual Recognition and Core ML, relevant information is put directly into a tech s hands the moment they need it, to resolve issues quickly and efficiently. Pulsar With Watson Visual Recognition, Pulsar can look beyond image captions for a more in-depth understanding of the way audiences interpret and respond to imagery. As a result, this drives brand performance by drawing new insights from previously untapped sources.",,,,
444,ICM Airport Technics,Australia,2009,,,,,,,,https://amadeus.com/en/airports/overview,https://amadeus.com/,no strong candidates; using root landing,,,,,
445,iCOMM Media and Tech,Viet Nam,2014,,,,,,,,https://icomm.vn,https://icomm.vn/,,,https://icomm.vn/,79,12/31/14,5/23/25
446,ID Pal,Ireland,,,,,,,,,http://www.id-pal.com/,https://www.id-pal.com/,,,https://www.id-pal.com/,234,3/12/16,9/8/25
447,ID R&D,United States,,,,,,,,,https://idrnd.ai/,https://www.miteksystems.com/idrnd-mitek,no strong candidates; using root landing,,,,,
